Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,140000,2015,04,01,1.0,1,N
IDCJAC0009,140000,2015,04,02,8.0,1,N
IDCJAC0009,140000,2015,04,03,7.0,1,N
IDCJAC0009,140000,2015,04,04,0.6,1,N
IDCJAC0009,140000,2015,04,05,9.0,1,N
IDCJAC0009,140000,2015,04,06,,,
IDCJAC0009,140000,2015,04,07,1.2,1,N
IDCJAC0009,140000,2015,04,08,,,
IDCJAC0009,140000,2015,04,09,,,
IDCJAC0009,140000,2015,04,10,,,
IDCJAC0009,140000,2015,04,11,,,
IDCJAC0009,140000,2015,04,12,,,
IDCJAC0009,140000,2015,04,13,,,
IDCJAC0009,140000,2015,04,14,,,
IDCJAC0009,140000,2015,04,15,,,
IDCJAC0009,140000,2015,04,16,,,
IDCJAC0009,140000,2015,04,17,,,
IDCJAC0009,140000,2015,04,18,,,
IDCJAC0009,140000,2015,04,19,2.0,1,N
IDCJAC0009,140000,2015,04,20,11.2,1,N
IDCJAC0009,140000,2015,04,21,3.4,1,N
IDCJAC0009,140000,2015,04,22,,,
IDCJAC0009,140000,2015,04,23,,,
IDCJAC0009,140000,2015,04,24,,,
IDCJAC0009,140000,2015,04,25,,,
IDCJAC0009,140000,2015,04,26,,,
IDCJAC0009,140000,2015,04,27,,,
IDCJAC0009,140000,2015,04,28,,,
IDCJAC0009,140000,2015,04,29,,,
IDCJAC0009,140000,2015,04,30,0.8,1,N
IDCJAC0009,140000,2015,05,01,24.0,1,N
IDCJAC0009,140000,2015,05,02,96.8,1,N
